Flow,min_data,q1_data,med_data,q3_data,max_data,min_iat,q1_iat,med_iat,q3_iat,max_iat,label
192.168.159.1:60334-192.168.159.131:1273,50,51.0,52.0,53.0,54,0.001721,0.001721,0.001721,0.001721,0.001721,1
192.168.159.131:1273-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001721,0.001721,0.001721,0.001721,0.001721,1
192.168.159.1:60334-192.168.159.131:3526,50,51.0,52.0,53.0,54,0.001712,0.001712,0.001712,0.001712,0.001712,1
192.168.159.131:3526-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001712,0.001712,0.001712,0.001712,0.001712,1
192.168.159.1:60334-192.168.159.131:1564,50,51.0,52.0,53.0,54,0.001704,0.001704,0.001704,0.001704,0.001704,1
192.168.159.131:1564-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001704,0.001704,0.001704,0.001704,0.001704,1
192.168.159.1:60334-192.168.159.131:898,50,51.0,52.0,53.0,54,0.001692,0.001692,0.001692,0.001692,0.001692,1
192.168.159.131:898-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001692,0.001692,0.001692,0.001692,0.001692,1
192.168.159.1:60334-192.168.159.131:774,50,51.0,52.0,53.0,54,0.001689,0.001689,0.001689,0.001689,0.001689,1
192.168.159.131:774-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001689,0.001689,0.001689,0.001689,0.001689,1
192.168.159.1:60334-192.168.159.131:60,50,51.0,52.0,53.0,54,0.001686,0.001686,0.001686,0.001686,0.001686,1
192.168.159.131:60-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001686,0.001686,0.001686,0.001686,0.001686,1
192.168.159.1:60334-192.168.159.131:3164,50,51.0,52.0,53.0,54,0.001677,0.001677,0.001677,0.001677,0.001677,1
192.168.159.131:3164-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001677,0.001677,0.001677,0.001677,0.001677,1
192.168.159.1:60334-192.168.159.131:2551,50,51.0,52.0,53.0,54,0.001670,0.001670,0.001670,0.001670,0.001670,1
192.168.159.131:2551-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001670,0.001670,0.001670,0.001670,0.001670,1
192.168.159.1:60334-192.168.159.131:1895,50,51.0,52.0,53.0,54,0.004692,0.004692,0.004692,0.004692,0.004692,1
192.168.159.131:1895-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.004692,0.004692,0.004692,0.004692,0.004692,1
192.168.159.1:60334-192.168.159.131:712,50,51.0,52.0,53.0,54,0.004746,0.004746,0.004746,0.004746,0.004746,1
192.168.159.131:712-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.004746,0.004746,0.004746,0.004746,0.004746,1
192.168.159.1:60334-192.168.159.131:706,50,51.0,52.0,53.0,54,0.004765,0.004765,0.004765,0.004765,0.004765,1
192.168.159.131:706-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.004765,0.004765,0.004765,0.004765,0.004765,1
192.168.159.1:60334-192.168.159.131:3684,50,51.0,52.0,53.0,54,0.004784,0.004784,0.004784,0.004784,0.004784,1
192.168.159.131:3684-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.004784,0.004784,0.004784,0.004784,0.004784,1
192.168.159.1:60334-192.168.159.131:1092,50,51.0,52.0,53.0,54,0.004781,0.004781,0.004781,0.004781,0.004781,1
192.168.159.131:1092-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.004781,0.004781,0.004781,0.004781,0.004781,1
192.168.159.1:60334-192.168.159.131:3938,50,51.0,52.0,53.0,54,0.004776,0.004776,0.004776,0.004776,0.004776,1
192.168.159.131:3938-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.004776,0.004776,0.004776,0.004776,0.004776,1
192.168.159.1:60334-192.168.159.131:2149,50,51.0,52.0,53.0,54,0.004770,0.004770,0.004770,0.004770,0.004770,1
192.168.159.131:2149-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.004770,0.004770,0.004770,0.004770,0.004770,1
192.168.159.1:60334-192.168.159.131:3451,50,51.0,52.0,53.0,54,0.004762,0.004762,0.004762,0.004762,0.004762,1
192.168.159.131:3451-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.004762,0.004762,0.004762,0.004762,0.004762,1
192.168.159.1:60334-192.168.159.131:2538,50,51.0,52.0,53.0,54,0.004754,0.004754,0.004754,0.004754,0.004754,1
192.168.159.131:2538-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.004754,0.004754,0.004754,0.004754,0.004754,1
192.168.159.1:60334-192.168.159.131:59,50,51.0,52.0,53.0,54,0.001858,0.001858,0.001858,0.001858,0.001858,1
192.168.159.131:59-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001858,0.001858,0.001858,0.001858,0.001858,1
192.168.159.1:60334-192.168.159.131:3207,50,51.0,52.0,53.0,54,0.001853,0.001853,0.001853,0.001853,0.001853,1
192.168.159.131:3207-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001853,0.001853,0.001853,0.001853,0.001853,1
192.168.159.1:60334-192.168.159.131:421,50,51.0,52.0,53.0,54,0.001825,0.001825,0.001825,0.001825,0.001825,1
192.168.159.131:421-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001825,0.001825,0.001825,0.001825,0.001825,1
192.168.159.1:60334-192.168.159.131:2077,50,51.0,52.0,53.0,54,0.001820,0.001820,0.001820,0.001820,0.001820,1
192.168.159.131:2077-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001820,0.001820,0.001820,0.001820,0.001820,1
192.168.159.1:60334-192.168.159.131:105,50,51.0,52.0,53.0,54,0.001796,0.001796,0.001796,0.001796,0.001796,1
192.168.159.131:105-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001796,0.001796,0.001796,0.001796,0.001796,1
192.168.159.1:60334-192.168.159.131:3072,50,51.0,52.0,53.0,54,0.001772,0.001772,0.001772,0.001772,0.001772,1
192.168.159.131:3072-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001772,0.001772,0.001772,0.001772,0.001772,1
192.168.159.1:60334-192.168.159.131:1543,50,51.0,52.0,53.0,54,0.001747,0.001747,0.001747,0.001747,0.001747,1
192.168.159.131:1543-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001747,0.001747,0.001747,0.001747,0.001747,1
192.168.159.1:60334-192.168.159.131:1787,50,51.0,52.0,53.0,54,0.001721,0.001721,0.001721,0.001721,0.001721,1
192.168.159.131:1787-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001721,0.001721,0.001721,0.001721,0.001721,1
192.168.159.1:60334-192.168.159.131:3683,50,51.0,52.0,53.0,54,0.001688,0.001688,0.001688,0.001688,0.001688,1
192.168.159.131:3683-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001688,0.001688,0.001688,0.001688,0.001688,1
192.168.159.1:60334-192.168.159.131:1716,50,51.0,52.0,53.0,54,0.001664,0.001664,0.001664,0.001664,0.001664,1
192.168.159.131:1716-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001664,0.001664,0.001664,0.001664,0.001664,1
192.168.159.1:60334-192.168.159.131:1746,50,51.0,52.0,53.0,54,0.001641,0.001641,0.001641,0.001641,0.001641,1
192.168.159.131:1746-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001641,0.001641,0.001641,0.001641,0.001641,1
192.168.159.1:60334-192.168.159.131:3424,50,51.0,52.0,53.0,54,0.001599,0.001599,0.001599,0.001599,0.001599,1
192.168.159.131:3424-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001599,0.001599,0.001599,0.001599,0.001599,1
192.168.159.1:60334-192.168.159.131:3674,50,51.0,52.0,53.0,54,0.001592,0.001592,0.001592,0.001592,0.001592,1
192.168.159.131:3674-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001592,0.001592,0.001592,0.001592,0.001592,1
192.168.159.1:60334-192.168.159.131:16,50,51.0,52.0,53.0,54,0.001578,0.001578,0.001578,0.001578,0.001578,1
192.168.159.131:16-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001578,0.001578,0.001578,0.001578,0.001578,1
192.168.159.1:60334-192.168.159.131:120,50,51.0,52.0,53.0,54,0.001569,0.001569,0.001569,0.001569,0.001569,1
192.168.159.131:120-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001569,0.001569,0.001569,0.001569,0.001569,1
192.168.159.1:60334-192.168.159.131:3348,50,51.0,52.0,53.0,54,0.001553,0.001553,0.001553,0.001553,0.001553,1
192.168.159.131:3348-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001553,0.001553,0.001553,0.001553,0.001553,1
192.168.159.1:60334-192.168.159.131:1401,50,51.0,52.0,53.0,54,0.001543,0.001543,0.001543,0.001543,0.001543,1
192.168.159.131:1401-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001543,0.001543,0.001543,0.001543,0.001543,1
192.168.159.1:60334-192.168.159.131:2103,50,51.0,52.0,53.0,54,0.001534,0.001534,0.001534,0.001534,0.001534,1
192.168.159.131:2103-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001534,0.001534,0.001534,0.001534,0.001534,1
192.168.159.1:60334-192.168.159.131:2685,50,51.0,52.0,53.0,54,0.001533,0.001533,0.001533,0.001533,0.001533,1
192.168.159.131:2685-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001533,0.001533,0.001533,0.001533,0.001533,1
192.168.159.1:60334-192.168.159.131:882,50,51.0,52.0,53.0,54,0.001531,0.001531,0.001531,0.001531,0.001531,1
192.168.159.131:882-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001531,0.001531,0.001531,0.001531,0.001531,1
192.168.159.1:60334-192.168.159.131:3721,50,51.0,52.0,53.0,54,0.001523,0.001523,0.001523,0.001523,0.001523,1
192.168.159.131:3721-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001523,0.001523,0.001523,0.001523,0.001523,1
192.168.159.1:60334-192.168.159.131:2734,50,51.0,52.0,53.0,54,0.001514,0.001514,0.001514,0.001514,0.001514,1
192.168.159.131:2734-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001514,0.001514,0.001514,0.001514,0.001514,1
192.168.159.1:60334-192.168.159.131:3070,50,51.0,52.0,53.0,54,0.001506,0.001506,0.001506,0.001506,0.001506,1
192.168.159.131:3070-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001506,0.001506,0.001506,0.001506,0.001506,1
192.168.159.1:60334-192.168.159.131:2684,50,51.0,52.0,53.0,54,0.001498,0.001498,0.001498,0.001498,0.001498,1
192.168.159.131:2684-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001498,0.001498,0.001498,0.001498,0.001498,1
192.168.159.1:60334-192.168.159.131:1610,50,51.0,52.0,53.0,54,0.001499,0.001499,0.001499,0.001499,0.001499,1
192.168.159.131:1610-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001499,0.001499,0.001499,0.001499,0.001499,1
192.168.159.1:60334-192.168.159.131:541,50,51.0,52.0,53.0,54,0.001497,0.001497,0.001497,0.001497,0.001497,1
192.168.159.131:541-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001497,0.001497,0.001497,0.001497,0.001497,1
192.168.159.1:60334-192.168.159.131:3653,50,51.0,52.0,53.0,54,0.001494,0.001494,0.001494,0.001494,0.001494,1
192.168.159.131:3653-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001494,0.001494,0.001494,0.001494,0.001494,1
192.168.159.1:60334-192.168.159.131:1419,50,51.0,52.0,53.0,54,0.001486,0.001486,0.001486,0.001486,0.001486,1
192.168.159.131:1419-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001486,0.001486,0.001486,0.001486,0.001486,1
192.168.159.1:60334-192.168.159.131:3236,50,51.0,52.0,53.0,54,0.001478,0.001478,0.001478,0.001478,0.001478,1
192.168.159.131:3236-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001478,0.001478,0.001478,0.001478,0.001478,1
192.168.159.1:60334-192.168.159.131:1770,50,51.0,52.0,53.0,54,0.001468,0.001468,0.001468,0.001468,0.001468,1
192.168.159.131:1770-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001468,0.001468,0.001468,0.001468,0.001468,1
192.168.159.1:60334-192.168.159.131:441,50,51.0,52.0,53.0,54,0.001472,0.001472,0.001472,0.001472,0.001472,1
192.168.159.131:441-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001472,0.001472,0.001472,0.001472,0.001472,1
192.168.159.1:60334-192.168.159.131:452,50,51.0,52.0,53.0,54,0.007790,0.007790,0.007790,0.007790,0.007790,1
192.168.159.131:452-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.007790,0.007790,0.007790,0.007790,0.007790,1
192.168.159.1:60334-192.168.159.131:3630,50,51.0,52.0,53.0,54,0.007830,0.007830,0.007830,0.007830,0.007830,1
192.168.159.131:3630-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.007830,0.007830,0.007830,0.007830,0.007830,1
192.168.159.1:60334-192.168.159.131:746,50,51.0,52.0,53.0,54,0.007828,0.007828,0.007828,0.007828,0.007828,1
192.168.159.131:746-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.007828,0.007828,0.007828,0.007828,0.007828,1
192.168.159.1:60334-192.168.159.131:2170,50,51.0,52.0,53.0,54,0.007821,0.007821,0.007821,0.007821,0.007821,1
192.168.159.131:2170-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.007821,0.007821,0.007821,0.007821,0.007821,1
192.168.159.1:60334-192.168.159.131:301,50,51.0,52.0,53.0,54,0.007812,0.007812,0.007812,0.007812,0.007812,1
192.168.159.131:301-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.007812,0.007812,0.007812,0.007812,0.007812,1
192.168.159.1:60334-192.168.159.131:2865,50,51.0,52.0,53.0,54,0.007805,0.007805,0.007805,0.007805,0.007805,1
192.168.159.131:2865-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.007805,0.007805,0.007805,0.007805,0.007805,1
192.168.159.1:60334-192.168.159.131:2947,50,51.0,52.0,53.0,54,0.007798,0.007798,0.007798,0.007798,0.007798,1
192.168.159.131:2947-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.007798,0.007798,0.007798,0.007798,0.007798,1
192.168.159.1:60334-192.168.159.131:2259,50,51.0,52.0,53.0,54,0.007793,0.007793,0.007793,0.007793,0.007793,1
192.168.159.131:2259-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.007793,0.007793,0.007793,0.007793,0.007793,1
192.168.159.1:60334-192.168.159.131:3,50,51.0,52.0,53.0,54,0.007779,0.007779,0.007779,0.007779,0.007779,1
192.168.159.131:3-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.007779,0.007779,0.007779,0.007779,0.007779,1
192.168.159.1:60334-192.168.159.131:1883,50,51.0,52.0,53.0,54,0.007767,0.007767,0.007767,0.007767,0.007767,1
192.168.159.131:1883-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.007767,0.007767,0.007767,0.007767,0.007767,1
192.168.159.1:60334-192.168.159.131:3969,50,51.0,52.0,53.0,54,0.007759,0.007759,0.007759,0.007759,0.007759,1
192.168.159.131:3969-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.007759,0.007759,0.007759,0.007759,0.007759,1
192.168.159.1:60334-192.168.159.131:3652,50,51.0,52.0,53.0,54,0.007753,0.007753,0.007753,0.007753,0.007753,1
192.168.159.131:3652-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.007753,0.007753,0.007753,0.007753,0.007753,1
192.168.159.1:60334-192.168.159.131:2299,50,51.0,52.0,53.0,54,0.007745,0.007745,0.007745,0.007745,0.007745,1
192.168.159.131:2299-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.007745,0.007745,0.007745,0.007745,0.007745,1
192.168.159.1:60334-192.168.159.131:2021,50,51.0,52.0,53.0,54,0.007740,0.007740,0.007740,0.007740,0.007740,1
192.168.159.131:2021-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.007740,0.007740,0.007740,0.007740,0.007740,1
192.168.159.1:60334-192.168.159.131:242,50,51.0,52.0,53.0,54,0.007732,0.007732,0.007732,0.007732,0.007732,1
192.168.159.131:242-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.007732,0.007732,0.007732,0.007732,0.007732,1
192.168.159.1:60334-192.168.159.131:3167,50,51.0,52.0,53.0,54,0.007724,0.007724,0.007724,0.007724,0.007724,1
192.168.159.131:3167-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.007724,0.007724,0.007724,0.007724,0.007724,1
192.168.159.1:60334-192.168.159.131:3512,50,51.0,52.0,53.0,54,0.007717,0.007717,0.007717,0.007717,0.007717,1
192.168.159.131:3512-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.007717,0.007717,0.007717,0.007717,0.007717,1
192.168.159.1:60334-192.168.159.131:195,50,51.0,52.0,53.0,54,0.007709,0.007709,0.007709,0.007709,0.007709,1
192.168.159.131:195-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.007709,0.007709,0.007709,0.007709,0.007709,1
192.168.159.1:60334-192.168.159.131:3592,50,51.0,52.0,53.0,54,0.007702,0.007702,0.007702,0.007702,0.007702,1
192.168.159.131:3592-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.007702,0.007702,0.007702,0.007702,0.007702,1
192.168.159.1:60334-192.168.159.131:462,50,51.0,52.0,53.0,54,0.001198,0.001198,0.001198,0.001198,0.001198,1
192.168.159.131:462-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001198,0.001198,0.001198,0.001198,0.001198,1
192.168.159.1:60334-192.168.159.131:675,50,51.0,52.0,53.0,54,0.001168,0.001168,0.001168,0.001168,0.001168,1
192.168.159.131:675-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001168,0.001168,0.001168,0.001168,0.001168,1
192.168.159.1:60334-192.168.159.131:1400,50,51.0,52.0,53.0,54,0.001159,0.001159,0.001159,0.001159,0.001159,1
192.168.159.131:1400-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001159,0.001159,0.001159,0.001159,0.001159,1
192.168.159.1:60334-192.168.159.131:1510,50,51.0,52.0,53.0,54,0.001151,0.001151,0.001151,0.001151,0.001151,1
192.168.159.131:1510-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001151,0.001151,0.001151,0.001151,0.001151,1
192.168.159.1:60334-192.168.159.131:2724,50,51.0,52.0,53.0,54,0.001144,0.001144,0.001144,0.001144,0.001144,1
192.168.159.131:2724-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001144,0.001144,0.001144,0.001144,0.001144,1
192.168.159.1:60334-192.168.159.131:3295,50,51.0,52.0,53.0,54,0.001140,0.001140,0.001140,0.001140,0.001140,1
192.168.159.131:3295-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001140,0.001140,0.001140,0.001140,0.001140,1
192.168.159.1:60334-192.168.159.131:1430,50,51.0,52.0,53.0,54,0.001132,0.001132,0.001132,0.001132,0.001132,1
192.168.159.131:1430-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001132,0.001132,0.001132,0.001132,0.001132,1
192.168.159.1:60334-192.168.159.131:62,50,51.0,52.0,53.0,54,0.001127,0.001127,0.001127,0.001127,0.001127,1
192.168.159.131:62-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001127,0.001127,0.001127,0.001127,0.001127,1
192.168.159.1:60334-192.168.159.131:2794,50,51.0,52.0,53.0,54,0.001119,0.001119,0.001119,0.001119,0.001119,1
192.168.159.131:2794-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001119,0.001119,0.001119,0.001119,0.001119,1
192.168.159.1:60334-192.168.159.131:1221,50,51.0,52.0,53.0,54,0.001114,0.001114,0.001114,0.001114,0.001114,1
192.168.159.131:1221-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001114,0.001114,0.001114,0.001114,0.001114,1
192.168.159.1:60334-192.168.159.131:216,50,51.0,52.0,53.0,54,0.001106,0.001106,0.001106,0.001106,0.001106,1
192.168.159.131:216-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001106,0.001106,0.001106,0.001106,0.001106,1
192.168.159.1:60334-192.168.159.131:2479,50,51.0,52.0,53.0,54,0.001101,0.001101,0.001101,0.001101,0.001101,1
192.168.159.131:2479-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001101,0.001101,0.001101,0.001101,0.001101,1
192.168.159.1:60334-192.168.159.131:2214,50,51.0,52.0,53.0,54,0.001093,0.001093,0.001093,0.001093,0.001093,1
192.168.159.131:2214-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001093,0.001093,0.001093,0.001093,0.001093,1
192.168.159.1:60334-192.168.159.131:2235,50,51.0,52.0,53.0,54,0.001845,0.001845,0.001845,0.001845,0.001845,1
192.168.159.131:2235-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001845,0.001845,0.001845,0.001845,0.001845,1
192.168.159.1:60334-192.168.159.131:3775,50,51.0,52.0,53.0,54,0.001854,0.001854,0.001854,0.001854,0.001854,1
192.168.159.131:3775-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001854,0.001854,0.001854,0.001854,0.001854,1
192.168.159.1:60334-192.168.159.131:1646,50,51.0,52.0,53.0,54,0.001844,0.001844,0.001844,0.001844,0.001844,1
192.168.159.131:1646-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001844,0.001844,0.001844,0.001844,0.001844,1
192.168.159.1:60334-192.168.159.131:472,50,51.0,52.0,53.0,54,0.001835,0.001835,0.001835,0.001835,0.001835,1
192.168.159.131:472-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001835,0.001835,0.001835,0.001835,0.001835,1
192.168.159.1:60334-192.168.159.131:2954,50,51.0,52.0,53.0,54,0.001826,0.001826,0.001826,0.001826,0.001826,1
192.168.159.131:2954-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001826,0.001826,0.001826,0.001826,0.001826,1
192.168.159.1:60334-192.168.159.131:3723,50,51.0,52.0,53.0,54,0.001829,0.001829,0.001829,0.001829,0.001829,1
192.168.159.131:3723-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001829,0.001829,0.001829,0.001829,0.001829,1
192.168.159.1:60334-192.168.159.131:3560,50,51.0,52.0,53.0,54,0.001823,0.001823,0.001823,0.001823,0.001823,1
192.168.159.131:3560-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001823,0.001823,0.001823,0.001823,0.001823,1
192.168.159.1:60334-192.168.159.131:3294,50,51.0,52.0,53.0,54,0.001815,0.001815,0.001815,0.001815,0.001815,1
192.168.159.131:3294-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001815,0.001815,0.001815,0.001815,0.001815,1
192.168.159.1:60334-192.168.159.131:102,50,51.0,52.0,53.0,54,0.001798,0.001798,0.001798,0.001798,0.001798,1
192.168.159.131:102-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001798,0.001798,0.001798,0.001798,0.001798,1
192.168.159.1:60334-192.168.159.131:3618,50,51.0,52.0,53.0,54,0.001791,0.001791,0.001791,0.001791,0.001791,1
192.168.159.131:3618-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001791,0.001791,0.001791,0.001791,0.001791,1
192.168.159.1:60334-192.168.159.131:941,50,51.0,52.0,53.0,54,0.001777,0.001777,0.001777,0.001777,0.001777,1
192.168.159.131:941-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001777,0.001777,0.001777,0.001777,0.001777,1
192.168.159.1:60334-192.168.159.131:255,50,51.0,52.0,53.0,54,0.001773,0.001773,0.001773,0.001773,0.001773,1
192.168.159.131:255-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001773,0.001773,0.001773,0.001773,0.001773,1
192.168.159.1:60334-192.168.159.131:2714,50,51.0,52.0,53.0,54,0.001766,0.001766,0.001766,0.001766,0.001766,1
192.168.159.131:2714-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001766,0.001766,0.001766,0.001766,0.001766,1
192.168.159.1:60334-192.168.159.131:2998,50,51.0,52.0,53.0,54,0.001756,0.001756,0.001756,0.001756,0.001756,1
192.168.159.131:2998-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001756,0.001756,0.001756,0.001756,0.001756,1
192.168.159.1:60334-192.168.159.131:3463,50,51.0,52.0,53.0,54,0.001746,0.001746,0.001746,0.001746,0.001746,1
192.168.159.131:3463-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001746,0.001746,0.001746,0.001746,0.001746,1
192.168.159.1:60334-192.168.159.131:3416,50,51.0,52.0,53.0,54,0.001734,0.001734,0.001734,0.001734,0.001734,1
192.168.159.131:3416-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001734,0.001734,0.001734,0.001734,0.001734,1
192.168.159.1:60334-192.168.159.131:3156,50,51.0,52.0,53.0,54,0.001721,0.001721,0.001721,0.001721,0.001721,1
192.168.159.131:3156-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001721,0.001721,0.001721,0.001721,0.001721,1
192.168.159.1:60334-192.168.159.131:1544,50,51.0,52.0,53.0,54,0.001718,0.001718,0.001718,0.001718,0.001718,1
192.168.159.131:1544-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001718,0.001718,0.001718,0.001718,0.001718,1
192.168.159.1:60334-192.168.159.131:3128,50,51.0,52.0,53.0,54,0.001712,0.001712,0.001712,0.001712,0.001712,1
192.168.159.131:3128-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001712,0.001712,0.001712,0.001712,0.001712,1
192.168.159.1:60334-192.168.159.131:1933,50,51.0,52.0,53.0,54,0.001700,0.001700,0.001700,0.001700,0.001700,1
192.168.159.131:1933-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001700,0.001700,0.001700,0.001700,0.001700,1
